id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45958422,Condo in San Diego · ★4.74 · Studio · 1 bed · 1 bath,3017970,Surf Style,,Mission Bay,32.78009,-117.2516,Entire home/apt,378,3,19,2023-05-21,0.59,146,271,2,"STR-04938L, 636706"
45958586,Condo in San Diego · ★4.70 · 1 bedroom · 2 beds · 1 bath,3017970,Surf Style,,Mission Bay,32.78008,-117.25166,Entire home/apt,325,3,20,2023-06-09,0.62,146,341,4,"STR-04933L, 636705"
45958829,Rental unit in San Diego · ★4.66 · 1 bedroom · 2 beds · 1 bath,324368071,San Diego,,Old Town,32.7491,-117.19175,Entire home/apt,172,1,82,2023-05-21,2.59,21,158,10,Exempt
45959967,Home in La Jolla · ★4.93 · 2 bedrooms · 4 beds · 2 baths,372592027,Maria,,La Jolla,32.83342,-117.27793,Entire home/apt,338,5,99,2023-06-19,3.08,4,179,40,"STR-02693L, 519687"
45960783,Condo in San Diego · ★4.72 · 2 bedrooms · 3 beds · 2 baths,3017970,Surf Style,,Mission Bay,32.78015,-117.25163,Entire home/apt,622,3,18,2023-03-20,0.57,146,322,4,"STR-04945L, 636707"
45969507,Cottage in San Diego · ★4.97 · 1 bedroom · 2 beds · 1 bath,30235788,Rachel,,Mission Bay,32.78276,-117.25175,Entire home/apt,344,3,123,2023-06-20,3.87,2,212,48,"STR-00236L, 626562"
45973057,Condo in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,352616237,Maryam,,Gaslamp Quarter,32.7096,-117.16058,Entire home/apt,108,31,4,2023-04-07,0.13,2,328,1,
45974179,Home in San Diego · ★4.57 · 5 bedrooms · 8 beds · 3 baths,294570207,James,,Pacific Beach,32.80554,-117.26046,Entire home/apt,1500,4,21,2022-11-14,0.70,2,289,6,"STR-04920L, 607921"
45975790,Home in San Diego · ★4.77 · 3 bedrooms · 4 beds · 2 baths,48713523,Alex,,North Hills,32.74761,-117.1433,Entire home/apt,407,2,94,2023-06-19,2.90,1,180,38,"STR-03455L, 636631"
45986538,Home in San Diego · ★4.67 · 3 bedrooms · 2 beds · 2.5 baths,1880668,Barbara,,Serra Mesa,32.78397,-117.13332,Entire home/apt,190,31,3,2023-04-30,0.64,1,290,3,
45993442,Home in San Diego · ★4.50 · 3 bedrooms · 5 beds · 2 baths,3017970,Surf Style,,Mission Bay,32.76733,-117.25135,Entire home/apt,703,3,8,2023-01-02,0.35,146,244,5,"STR-01388L, 519204"
46006660,Home in Chula Vista · ★4.84 · 2 bedrooms · 3 beds · 2 baths,32547347,Haitham,,Northwest,32.63696,-117.08344,Entire home/apt,190,30,38,2023-01-22,1.19,1,326,12,STR01-0697
46007352,Home in San Diego · ★4.68 · 2 bedrooms · 2 beds · 2 baths,147276739,Urban Sands,,Cortez Hill,32.72011184692383,-117.16255187988281,Entire home/apt,176,2,74,2023-06-17,2.31,89,340,31,"STR-00077L, 631461"
46007752,Home in San Diego · ★4.73 · 2 bedrooms · 3 beds · 1 bath,270127613,Nathan,,Pacific Beach,32.80544,-117.22124,Entire home/apt,297,2,95,2023-06-19,2.95,16,175,41,"STR-01245L, 635901"
46008994,Condo in San Diego · ★4.97 · 2 bedrooms · 2 beds · 1 bath,113421970,La Jolla,,Ocean Beach,32.7463991,-117.2530033,Entire home/apt,255,1,29,2023-05-25,0.91,75,335,11,"STR-00105L, 616942"
46010983,Home in San Diego · ★4.75 · 2 bedrooms · 2 beds · 2 baths,147276739,Urban Sands,,Cortez Hill,32.7200927734375,-117.16259002685547,Entire home/apt,176,2,53,2023-06-20,1.67,89,321,20,"STR-00090L, 632775"
46011192,Home in San Diego · ★4.95 · 4 bedrooms · 4 beds · 3 baths,2795746,Katri,,West University Heights,32.75206,-117.15586,Entire home/apt,1028,2,79,2023-06-19,2.49,4,171,29,"STR-04745L, 626101"
46011317,Home in San Diego · ★4.69 · 2 bedrooms · 2 beds · 2 baths,147276739,Urban Sands,,Cortez Hill,32.72007369995117,-117.16255950927734,Entire home/apt,176,2,71,2023-06-15,2.22,89,344,35,"STR-00094L, 632776"
46017697,Bungalow in San Diego · ★4.92 · 1 bedroom · 2 beds · 1 bath,3940527,Jason,,Normal Heights,32.763691,-117.123993,Entire home/apt,132,3,73,2023-06-03,2.39,2,34,31,"STR-02393L, 636982"
46021522,Home in San Diego · ★4.77 · 1 bedroom · 1 bed · 1 bath,147276739,Urban Sands,,Cortez Hill,32.720062255859375,-117.16270446777344,Entire home/apt,125,2,57,2023-06-18,1.88,89,337,22,"STR-00045L, 632777"
46021798,Home in San Diego · ★4.67 · 2 bedrooms · 2 beds · 2 baths,147276739,Urban Sands,,Cortez Hill,32.720054626464844,-117.16268157958984,Entire home/apt,171,2,57,2023-06-20,1.82,89,328,20,"STR-00054L, 632778"
46028900,Condo in San Diego · ★4.80 · 1 bedroom · 1 bed · 1 bath,69059229,Mariana,,Pacific Beach,32.79717,-117.23199,Entire home/apt,70,31,5,2021-07-05,0.16,2,0,0,
46029917,Home in San Diego · ★4.81 · 1 bedroom · 1 bed · 2.5 shared baths,90786414,Kathleen,,La Jolla,32.84583,-117.25179,Private room,127,1,96,2023-06-20,3.42,4,318,40,
46038069,Home in San Diego · ★4.59 · 1 bedroom · 1 bed · 0 shared baths,135424295,Patricia,,Clairemont Mesa,32.8275,-117.1764,Private room,70,31,22,2022-11-23,1.06,4,344,11,
46038206,Rental unit in San Diego · ★4.74 · Studio · 1 bed · 1 bath,270127613,Nathan,,Pacific Beach,32.80347,-117.21991,Entire home/apt,148,2,151,2023-06-17,4.67,16,160,45,"STR-02075L, 635901"
46049505,Condo in San Diego · ★4.96 · 2 bedrooms · 2 beds · 2 baths,270127613,Nathan,,La Jolla,32.82637,-117.27862,Entire home/apt,458,2,121,2023-06-19,3.74,16,153,50,"STR-07198L, 641353"
46051453,Condo in San Diego · ★4.93 · 2 bedrooms · 2 beds · 2 baths,270127613,Nathan,,La Jolla,32.82597675351297,-117.27806590897792,Entire home/apt,558,2,82,2023-06-03,2.54,16,134,21,"STR-07196L, 641352"
46055121,Guesthouse in San Diego · ★4.97 · 1 bedroom · 1 bed · 1 bath,128940013,Beatrice,,Mission Bay,32.57091,-117.05666,Entire home/apt,102,1,222,2023-06-23,7.05,1,240,79,"STR-05302L, 637103"
46062578,Rental unit in San Diego · ★4.78 · 1 bedroom · 1 bed · 1 bath,208087084,Anthony And Martha,,Pacific Beach,32.79951,-117.22853,Entire home/apt,144,31,79,2023-04-01,2.53,15,281,21,
46065401,Rental unit in San Diego · ★4.84 · Studio · 2 beds · 1 bath,338281143,Laura,,Pacific Beach,32.80389,-117.26012,Entire home/apt,200,3,45,2023-06-15,1.63,2,312,14,"STR-01329L, 634762"
46066280,Condo in San Diego · ★4.71 · 2 bedrooms · 2 beds · 2 baths,373375130,Jorge/Carlos,,Serra Mesa,32.80684,-117.15198,Entire home/apt,189,31,58,2022-11-22,1.84,1,89,10,
46073261,Condo in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,7446870,Cory,,North Hills,32.75558,-117.13697,Entire home/apt,186,31,8,2023-04-15,0.27,1,64,3,
46085526,Cottage in San Diego · ★4.99 · 1 bedroom · 2 beds · 1 bath,30235788,Rachel,,Mission Bay,32.78228,-117.25122,Entire home/apt,330,2,117,2023-06-12,3.66,2,215,42,"STR-00235L, 626561"
46089463,Guesthouse in San Diego · ★4.97 · 1 bedroom · 1 bed · 1 bath,12695189,René,,Balboa Park,32.72407,-117.1305,Entire home/apt,108,2,115,2023-06-23,3.95,1,238,45,"STR-02466L, 641979"
46090730,Loft in San Diego · ★4.0 · 2 bedrooms · 2 beds · 1 bath,11526857,Carlos,,Cortez Hill,32.7223,-117.16348,Entire home/apt,149,2,38,2023-06-06,2.30,20,48,23,"STR-04875L, 633364"
46090736,Condo in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,372185800,Vlad,,East Village,32.71037,-117.15541,Entire home/apt,135,90,3,2023-03-11,0.11,2,322,2,
46103832,Rental unit in San Diego · ★4.69 · 1 bedroom · 2 beds · 1 bath,88566861,Kasa,,East Village,32.71287,-117.15227,Entire home/apt,289,31,29,2023-03-11,0.91,2,24,10,
46103882,Rental unit in San Diego · ★4.37 · 2 bedrooms · 4 beds · 2 baths,88566861,Kasa,,East Village,32.71106,-117.1533,Entire home/apt,456,31,27,2023-03-18,0.85,2,27,5,
46106718,Rental unit in San Diego · ★4.86 · Studio · 1 bed · 1 bath,208087084,Anthony And Martha,,Pacific Beach,32.80156,-117.2285,Entire home/apt,148,31,93,2023-05-18,2.91,15,281,21,
46117050,Condo in San Diego · ★4.97 · 1 bedroom · 1 bed · 1 bath,3683771,Carl,,Mission Bay,32.7889,-117.25489,Entire home/apt,281,3,62,2023-06-08,1.94,3,2,24,"STR-02610L, 645289"
46118061,Camper/RV in Chula Vista · ★4.93 · 1 bedroom · 2 beds · 1 bath,40599896,Yesenia,,Eastlake Trails,32.63548,-116.95066,Private room,116,3,29,2023-01-03,0.96,3,267,8,Exempt
46136710,Home in San Diego · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,350030596,Angelia,,Emerald Hills,32.71183,-117.08193,Private room,50,1,12,2022-07-22,0.37,3,0,1,
46138933,Home in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 bath,350030596,Angelia,,Emerald Hills,32.7129,-117.08077,Private room,72,1,56,2023-06-08,1.74,3,154,25,
46143591,Condo in San Diego · 1 bedroom · 1 bed · 2 baths,30131933,Nate,,Ocean Beach,32.73717,-117.25372,Entire home/apt,200,31,0,,,2,112,0,
46158368,Townhouse in San Diego · ★4.65 · 1 bedroom · 1 bed · 1 bath,27037921,Camille,,Balboa Park,32.71409,-117.14116,Entire home/apt,95,1,171,2023-02-06,5.55,1,319,43,"STR-03036L, 643954"
46158822,Townhouse in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 private bath,373984997,Si,,La Jolla Village,32.85743,-117.2327,Private room,85,31,139,2023-05-06,4.34,1,323,40,
46171360,Condo in San Diego · ★5.0 · 2 bedrooms · 3 beds · 2 baths,8352733,Luke,,Linda Vista,32.77291,-117.16523,Entire home/apt,135,31,3,2021-09-03,0.10,1,0,0,
46175759,Bungalow in San Diego · ★4.86 · 2 bedrooms · 2 beds · 1 bath,3212190,Seneca,,North Hills,32.74628,-117.12887,Entire home/apt,339,2,29,2023-01-22,0.91,1,0,5,"STR-06019L, 646314"
46177789,Bungalow in San Diego · ★4.86 · Studio · 2 beds · 1 bath,140336395,Sohela,,Mission Bay,32.77889,-117.2514,Entire home/apt,169,2,122,2023-06-23,3.88,2,274,54,"STR-00506L, 636913"
46182727,Condo in San Diego · ★4.86 · Studio · 1 bed · 1 bath,332313169,Riaz,,East Village,32.71729,-117.15351,Entire home/apt,110,31,7,2022-08-08,0.23,4,323,1,
46197009,Rental unit in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,357146031,Jennifer,,West University Heights,32.7603,-117.147,Entire home/apt,116,1,3,2021-05-16,0.09,5,16,0,"STR-04414L, 645760"
46203419,Condo in San Diego · ★4.83 · 2 bedrooms · 2 beds · 2 baths,5002314,Jeff,,West University Heights,32.76093,-117.14429,Entire home/apt,224,2,95,2023-05-28,3.02,38,319,30,"STR-03805L, 637101"
46203693,Condo in San Diego · ★4.50 · 2 bedrooms · 2 beds · 2 baths,23844316,Eno-Obong,,City Heights West,32.75268,-117.12009,Entire home/apt,145,31,10,2023-03-19,0.31,1,215,2,
46220843,Condo in San Diego · ★4.94 · 1 bedroom · 1 bed · 1 bath,59834557,Kara,,Mission Bay,32.79157,-117.24102,Entire home/apt,148,2,142,2023-06-19,4.45,1,102,54,"STR-00879L, 637790"
46223265,Condo in San Diego · 2 bedrooms · 4 beds · 2 baths,88168913,Vacasa California,,Mission Bay,32.77482,-117.25198,Entire home/apt,469,4,2,2023-03-29,0.47,93,364,2,"STR-05144L, 518678"
46224150,Home in San Diego · ★4.59 · 5 bedrooms · 11 beds · 3 baths,374370971,Melinda,,Rancho Bernadino,33.04973,-117.06421,Entire home/apt,664,31,32,2023-05-22,1.06,1,318,1,
46237961,Rental unit in San Diego · ★4.63 · 2 bedrooms · 2 beds · 2 baths,206500947,STRIV Rentals,,East Village,32.711,-117.15097,Entire home/apt,168,31,142,2023-04-21,4.47,17,76,40,
46242191,Hostel in San Diego · ★4.72 · 1 bedroom · 1 bed · 4 shared baths,354448222,Stay Classy,,East Village,32.71121,-117.15088,Shared room,89,1,158,2023-06-10,6.21,2,183,60,Exempt
46247681,Condo in San Diego · 2 bedrooms · 2 beds · 2 baths,20013989,Ian,,East Village,32.70969,-117.15664,Entire home/apt,133,365,0,,,1,0,0,
46261354,Rental unit in San Diego · ★4.70 · Studio · 1 bed · 1 bath,73973311,Brandon,,Mission Bay,32.78924,-117.23802,Entire home/apt,217,1,169,2023-05-31,5.37,17,214,55,"STR-03444L, 643629"
46266545,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,5935225,Pam,,La Jolla,32.81533,-117.27119,Entire home/apt,869,2,18,2023-06-23,0.57,1,121,15,"STR-03762L, 520124"
46273577,Guest suite in San Diego · ★4.89 · 1 bedroom · 1 bath,357895140,Brian,,La Jolla,32.8307,-117.28109,Entire home/apt,195,31,28,2022-09-05,0.92,2,139,5,
46279871,Condo in San Diego · ★4.76 · 2 bedrooms · 3 beds · 2 baths,38690778,Bluewater Vacation Homes,,Mission Bay,32.78493,-117.25277,Entire home/apt,566,1,21,2023-04-10,0.70,100,324,10,"STR-03278L, 637183"
46282434,Condo in San Diego · ★4.93 · 2 bedrooms · 3 beds · 1 bath,4967371,Angela,,Mission Bay,32.76672,-117.25114,Entire home/apt,226,2,40,2023-06-20,1.30,2,98,23,"STR-03002L, 603181"
46286137,Home in San Diego · ★4.67 · 3 bedrooms · 6 beds · 3 baths,62072513,Behzad,,Mission Bay,32.78073,-117.2521,Entire home/apt,1129,3,3,2022-04-24,0.11,7,365,0,"STR-00684L, 619001"
46311513,Home in San Diego · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,34879272,Excelsior Stays,,Balboa Park,32.72744,-117.13247,Entire home/apt,326,2,174,2023-06-19,5.77,6,0,70,"STR-01167L, 636629"
46311950,Rental unit in San Diego · ★4.65 · 1 bedroom · 2 beds · 1 bath,796593,Doreen,,North Hills,32.74976,-117.14353,Entire home/apt,144,2,20,2023-06-09,2.10,12,231,20,"STR-02714L, 644772"
46313843,Condo in San Diego · ★4.99 · 2 bedrooms · 3 beds · 1.5 baths,374889254,Swathi,,Mission Bay,32.78373,-117.2536,Entire home/apt,488,2,137,2023-06-19,4.38,1,279,47,"STR-03051L, 518957"
46314187,Condo in San Diego · ★4.63 · 2 bedrooms · 6 beds · 1.5 baths,68425727,Israel,,University City,32.85183,-117.20445,Entire home/apt,180,31,16,2022-01-02,0.56,4,0,0,
46314503,Townhouse in San Diego · ★4.93 · 2 bedrooms · 2 beds · 4 baths,113421970,La Jolla,,La Jolla,32.8283011,-117.2767818,Entire home/apt,657,1,15,2022-11-21,0.49,75,344,6,"STR-02559L, 621185"
46316227,Rental unit in San Diego · ★4.86 · 2 bedrooms · 4 beds · 1.5 baths,50526077,Dana & Becky,,Mission Bay,32.77974,-117.25197,Entire home/apt,522,3,42,2023-04-16,1.54,22,162,12,"STR-03187L, 608361"
46316313,Condo in San Diego · ★4.69 · 1 bedroom · 2 beds · 1 bath,142641137,Xavier,,Midtown District,32.7337,-117.17381,Entire home/apt,108,1,70,2023-06-18,2.23,4,123,33,"STR-00400L, 636661"
46319212,Home in San Diego · 1 bedroom · 1 bed,131048574,Marine,,Rancho Bernadino,33.02616,-117.08325,Private room,70,31,2,2021-06-21,0.08,2,0,0,
46334851,Guest suite in San Diego · ★4.94 · 1 bedroom · 1 bed · 1 bath,21293414,Jacob,,City Heights West,32.75227,-117.1188,Entire home/apt,92,32,47,2023-05-17,1.55,1,29,18,"STR-06911L, 648173"
46338152,Rental unit in San Diego · ★4.85 · 2 bedrooms · 2 beds · 1 bath,89955268,Owen,,North Hills,32.75456,-117.13883,Entire home/apt,229,2,13,2022-09-19,0.43,1,0,2,"STR-06644L, 648023"
46349697,Home in San Diego · ★4.47 · 1 bedroom · 2 beds · 1 bath,147276739,Urban Sands,,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138,2,36,2023-06-17,1.13,89,91,13,Exempt
46350149,Rental unit in San Diego · ★4.77 · 1 bedroom · 1 bed · 1 bath,64369150,Porter,,Mission Bay,32.80247821468006,-117.21988676412377,Entire home/apt,118,2,172,2023-06-10,5.40,7,93,49,"STR-03743L, 635662"
46356314,Home in San Diego · ★4.67 · 3 bedrooms · 3 beds · 1 bath,111814852,Vacasa California,,Moreno Mission,32.77202892078471,-117.20079016213602,Entire home/apt,255,4,3,2021-07-25,0.11,40,359,0,"STR-00696L, 631825"
46356334,Home in San Diego · ★4.70 · 2 bedrooms · 3 beds · 1 bath,111814852,Vacasa California,,Pacific Beach,32.80036,-117.23435,Entire home/apt,193,2,46,2023-03-26,1.45,40,357,10,"STR-01078L, 636761"
46356539,Home in San Diego · ★4.50 · 1 bedroom · 2 beds · 1 bath,147276739,Urban Sands,,Core,32.71503829956055,-117.15901947021484,Entire home/apt,138,2,42,2023-06-12,1.33,89,78,13,Exempt
46373381,Camper/RV in San Diego · 2 beds · 1 bath,375299031,RVsEasy,,Mission Bay,32.78499,-117.20798,Entire home/apt,250,31,0,,,1,365,0,
46377881,Rental unit in San Diego · ★4.86 · Studio · 1 bed · 1 bath,57066133,Francesca,,Loma Portal,32.74826,-117.24136,Entire home/apt,146,1,49,2023-06-11,1.83,17,320,13,"STR-06950L, 632105"
